Tonawanda,Tonawanda Councilmember 4th Ward,Jenna,N.,Koch,(716)695-1800,,Tonawanda City Hall 200 Niagara St. Tonawanda NY 14150,http://www.ci.tonawanda.ny.us/residents/common_council.php#.VSbALNLF9HV,DEM
Depew,Depew Village Mayor,Jesse,C.,Nikonowicz,,,    ,http://www.villageofdepew.org/about/village-board/,
Depew,Depew Village Village Administrator (Appointed Every 4 Years),Elizabeth,C,Melock,(716)683-7451,,85 Manitou Street  Depew NY 14043,http://www.villageofdepew.org/departments/clerk-treasurers-office/,
Depew,Depew Village Justice,Gordon,N.,Willis,(716)683-7451,,85 Manitou Street  Depew NY 14043,http://www.villageofdepew.org/departments/depew-justice-court/,
Depew,Depew Village Trustee,Linda,M.,Hammer,(716)683-7451,,85 Manitou Street  Depew NY 14043,http://www.villageofdepew.org/about/village-board/,
Depew,Depew Village Trustee,Robert,M.,Kucewicz,(716)683-7451,,85 Manitou Street  Depew NY 14043,http://www.villageofdepew.org/about/village-board/,
Depew,Depew Village Trustee,Karl,T.,Bukowiecki,,,    ,http://www.villageofdepew.org/about/village-board/,
Depew,Depew Village Trustee,Kevin,J.,Peterson,,,    ,http://www.villageofdepew.org/about/village-board/,
Alden,Alden Supervisor,Harry,F.,Milligan,(716)937-6969,,Alden Town Hall 3311 Wende Rd. Alden NY 14004,http://www2.erie.gov/alden/index.php?q=town-supervisor,REP
Alden,Alden Councilman,Mary,F.,Riddoch,(716)937-6969,,Alden Town Hall 3311 Wende Rd. Alden NY 14004,http://www2.erie.gov/alden/index.php?q=town-board,REP
Alden,Alden Councilman,Ralph,P.,Witt,(716)937-6969,,Alden Town Hall 3311 Wende Rd. Alden NY 14004,http://www2.erie.gov/alden/index.php?q=town-board,REP
Alden,Alden Town Clerk,Debra,A.,Crist,(716)937-6969,,Alden Town Hall 3311 Wende Rd. Albany NY 14004,http://www.alden.erie.gov,REP
Alden,Alden Town Justice,Larry,,LaDuca,,,    ,http://www2.erie.gov/alden/index.php?q=town-court,REP
Alden,Alden Town Superintendent of Highways,Gary,D.,Wagner,(716)937-6969,,Alden Town Hall 3311 Wende Rd. Alden NY 14004,http://www2.erie.gov/alden/index.php?q=highway-department,REP
East Aurora,East Aurora Village Mayor,Allan,A.,Kasprzak,(716)652-6000,,571 Main Street  East Aurora NY 14052,http://www.east-aurora.ny.us/government/village-board/,
East Aurora,East Aurora Village Clerk-Treasurer (Appointed Biennially),Joyce,M.,Jezewski,(716)652-6000,,571 Main Street  East Aurora NY 14052,http://www.east-aurora.ny.us/government/directory/,
East Aurora,East Aurora Village Trustee,Alfred,,McCabe,,,    ,http://www.east-aurora.ny.us/government/village-board/,
East Aurora,East Aurora Village Trustee,Peter,M.,Mercurio,(716)652-6000,,571 Main Street  East Aurora NY 14052,http://www.east-aurora.ny.us/government/village-board/,
East Aurora,East Aurora Village Trustee,Ernest,F.,Scheer,(716)652-6000,,571 Main Street  East Aurora NY 14052,http://www.east-aurora.ny.us/government/village-board/,
East Aurora,East Aurora Village Trustee,Patrick,J.,Shea,(716)652-6000,,571 Main Street  East Aurora NY 14052,http://www.east-aurora.ny.us/government/village-board/,
East Aurora,East Aurora Village Trustee,Deborah,,Carr-Hoagland,,,    ,http://www.east-aurora.ny.us/government/village-board/,
East Aurora,East Aurora Village Trustee,Randolph,,West,,,571 Main Street  East Aurora  ,http://www.east-aurora.ny.us/government/village-board/,
Amherst,Amherst Supervisor,Barry,A.,Weinstein,(716)631-7000,,Amherst Town Hall 5583 Main St. Williamsville NY 14221,http://www.amherst.ny.us/contact/contact_elected.asp?emp_id=999004,REP
Amherst,Amherst Councilman,Mark,A.,Manna,(716)631-7000,,Amherst Town Hall 5583 Main St. Williamsville NY 14221,http://www.amherst.ny.us/contact/contact_elected.asp?emp_id=999002,DEM
Amherst,Amherst Councilman,Guy,R.,Marlette,(716)631-7000,,Amherst Town Hall 5583 Main St. Williamsville NY 14221,http://www.amherst.ny.us/contact/contact_elected.asp?emp_id=999005,REP
Amherst,Amherst Councilman,Ramona,D.,Popowich,(716)631-7000,,Amherst Town Hall 5583 Main St. Williamsville NY 14221,http://www.amherst.ny.us/contact/contact_elected.asp?emp_id=999014,DEM
Amherst,Amherst Councilman,Steven,D.,Sanders,(716)631-7000,,Amherst Town Hall 5583 Main St. Williamsville NY 14221,http://www.amherst.ny.us/contact/contact_elected.asp?emp_id=999012,REP
Amherst,Amherst Town Clerk,Marjory,,Jaeger,(716)631-7000,,Amherst Town Hall 5583 Main St. Williamsville NY 14221,http://www.amherst.ny.us/contact/contact_elected.asp?emp_id=999010,REP
Amherst,Amherst Town Justice,Kara,A.,Buscaglia,(716)631-7000,,Amherst Town Hall 5583 Main St. Williamsville NY 14221,http://www.amherst.ny.us/contact/contact_elected.asp?emp_id=999015,DEM
Amherst,Amherst Town Justice,Geoffrey,K.,Klein,(716)631-7000,,Amherst Town Hall 5583 Main St. Williamsville NY 14221,http://www.amherst.ny.us/contact/contact_elected.asp?emp_id=999009,REP
Farnham,Farnham Village Mayor,Julie-Ann,,Gibbons,(716)549-0890,,526 Commercial Street  Farnham NY 14061,,
Farnham,Farnham Village Clerk-Treasurer (Appointed Every 4 Years),Jacqueline,M.,Hoisington,(716)549-0890,,526 Commercial Street  Farnham NY 14052,,
Farnham,Farnham Village Trustee,George,L.,Cordia Jr.,(716)549-0890,,526 Commercial Street  Farnham NY 14061,,
Farnham,Farnham Village Trustee,Yvonne,,Heller,(716)549-0890,,526 Commercial Street  Farnham NY 14061,,
Farnham,Farnham Village Trustee,Jere,,Hoisington,(716)549-0890,,526 Commercial Street  Farnham NY 14061,,
Farnham,Farnham Village Trustee,Vincent,M.,Rovnak,(716)549-0890,,526 Commercial Street  Farnham NY 14061,,
Aurora,Aurora Supervisor,James,J.,Bach,(716)652-3280,,Aurora Town Hall 300 Gleed Ave. East Aurora NY 14052,http://www.townofaurora.com/departments/supervisor/,REP
Aurora,Aurora Councilman,Susan,A.,Friess,(716)652-3280,,Aurora Town Hall 300 Gleed Ave. East Aurora NY 14052,http://www.townofaurora.com/boards-and-committees/town-board/,REP
Aurora,Aurora Councilman,Jeffrey,T.,Harris,(716)652-3280,,Aurora Town Hall 300 Gleed Ave. East Aurora NY 14052,http://www.townofaurora.com/boards-and-committees/town-board/,REP
Aurora,Aurora Councilman,Jolene,M.,Jeffe,(716)652-3280,,Aurora Town Hall 300 Gleed Ave. East Aurora NY 14052,http://www.townofaurora.com/boards-and-committees/town-board/,REP
Aurora,Aurora Councilman,Charles,D.,Snyder,(716)652-3280,,Aurora Town Hall 300 Gleed Ave. East Aurora NY 14052,http://www.townofaurora.com/boards-and-committees/town-board/,REP
Aurora,Aurora Town Clerk,Martha,L.,Librock,(716)652-3280,,Aurora Town Hall 300 Gleed Ave. East Aurora NY 14052,http://www.townofaurora.com/departments/town-clerk/,REP
